experiment,scenario,description,test_cell,model,exclude_outliers,n_train,n_test,n_features,n_experts,RMSE,MAE,R2
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell2,XGBoost,True,445,71,17,,0.01527749379465458,0.009007142190385342,0.9576134192469785
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell3,XGBoost,True,440,76,17,,0.003706914862441222,0.002916237925291589,0.9969685368467412
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell4,XGBoost,True,469,47,17,,0.0023051567303448857,0.0019291564904296795,0.9985897343692689
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell5,XGBoost,True,471,45,17,,0.004143910141440019,0.0031694622492288937,0.9931999788711655
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell6,XGBoost,True,470,46,17,,0.0065859542681526466,0.0037919859564830957,0.9860934678180123
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell7,XGBoost,True,439,77,17,,0.008911530675730184,0.008318777832908486,0.9753867283794548
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell8,XGBoost,True,440,76,17,,0.006314755777922273,0.004997330087747976,0.9911859222209444
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell1,LightGBM,True,438,78,17,,0.004722645570096848,0.0038795894917845286,0.9952822542788948
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell2,LightGBM,True,445,71,17,,0.01625143207805309,0.008275848703838106,0.9520368799742146
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell3,LightGBM,True,440,76,17,,0.0035682282515088043,0.0027524066621052007,0.9971911255642251
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell4,LightGBM,True,469,47,17,,0.0026902278695615806,0.0022495096993972582,0.9980792177265677
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell5,LightGBM,True,471,45,17,,0.001717386527572545,0.0012807995098494088,0.9988320460852631
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell6,LightGBM,True,470,46,17,,0.0066809154914804604,0.004015484013697375,0.9856895470437455
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell7,LightGBM,True,439,77,17,,0.009719295537944381,0.008634250027656195,0.970722478555065
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell8,LightGBM,True,440,76,17,,0.006099329529612715,0.004704212507075207,0.9917770441956051
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell1,CatBoost,True,438,78,17,,0.005064398560719515,0.004534553742672231,0.9945747522447329
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell2,CatBoost,True,445,71,17,,0.015913152669665177,0.00970028232449762,0.9540128377666774
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell3,CatBoost,True,440,76,17,,0.0029067080889365153,0.0025067277747161886,0.9981360686665857
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell4,CatBoost,True,469,47,17,,0.005205064960551052,0.004543276243633775,0.9928096122298854
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell5,CatBoost,True,471,45,17,,0.003601892480931035,0.002765440405894193,0.9948625087795175
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell6,CatBoost,True,470,46,17,,0.006261713536967606,0.004339703667966179,0.987429058229853
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell7,CatBoost,True,439,77,17,,0.011590853782144524,0.010309983021877982,0.9583614510824326
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell8,CatBoost,True,440,76,17,,0.008579118283888786,0.008404979338506159,0.9837314415492809
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell1,MAW-GME,True,438,78,17,7.0,0.0051624715995229,0.004428406250832051,0.9943625958156581
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell2,MAW-GME,True,445,71,17,7.0,0.01280525559710024,0.007678427189723464,0.9702216482670114
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell3,MAW-GME,True,440,76,17,7.0,0.002466106905014511,0.0019244895285223267,0.9986583140588103
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell4,MAW-GME,True,469,47,17,7.0,0.0021311388676213757,0.0016270907065098188,0.9987946213255021
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell5,MAW-GME,True,471,45,17,7.0,0.0014518105868821865,0.001167508668123866,0.9991653401529069
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell6,MAW-GME,True,470,46,17,7.0,0.005395157315912783,0.002817402451948667,0.9906676794198017
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell7,MAW-GME,True,439,77,17,7.0,0.009448283404867653,0.008679425898395272,0.9723324594656859
StructuredWindowAblation,only_narrow_window,Only narrow partial-window features are available.,Cell8,MAW-GME,True,440,76,17,7.0,0.005342497498216709,0.004481620408894036,0.9936911178390593
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell1,Ridge,True,438,78,17,,0.008277666322009119,0.0068042195891155725,0.9855062871096646
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell2,Ridge,True,445,71,17,,0.009610389475422467,0.007259779301679945,0.9832271783440845
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell3,Ridge,True,440,76,17,,0.003360167435441269,0.002173387676590417,0.9975091423551781
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell4,Ridge,True,469,47,17,,0.005946593703936591,0.005308942610079235,0.9906149511501643
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell5,Ridge,True,471,45,17,,0.0018377049146309562,0.0014953442945533381,0.9986626620867987
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell6,Ridge,True,470,46,17,,0.003979569636140763,0.002591291837432556,0.9949224566389083
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell7,Ridge,True,439,77,17,,0.00753181120681666,0.007161412615637952,0.9824181900018515
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell8,Ridge,True,440,76,17,,0.005607003824379817,0.0041817102632583855,0.9930509495395388
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell1,ExtraTrees,True,438,78,17,,0.005960768811903166,0.004991178330195675,0.9924843183021933
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell2,ExtraTrees,True,445,71,17,,0.010933313425303475,0.00791426354865129,0.9782916033310033
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell3,ExtraTrees,True,440,76,17,,0.00372645759435202,0.0025974338392915075,0.9969364890454521
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell4,ExtraTrees,True,469,47,17,,0.0033612739477562,0.002452908943038838,0.9970014739723668
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell5,ExtraTrees,True,471,45,17,,0.0022313252410565633,0.001818467323708507,0.9980284156603274
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell6,ExtraTrees,True,470,46,17,,0.003686874243139795,0.00249968736618499,0.9956418911571945
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell7,ExtraTrees,True,439,77,17,,0.007772066226580573,0.006808123880729487,0.9812786261072362
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell8,ExtraTrees,True,440,76,17,,0.009061508037889902,0.007666875251288484,0.9818504976786253
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell1,RandomForest,True,438,78,17,,0.0060946712093337095,0.004839265528529662,0.9921428619141192
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell2,RandomForest,True,445,71,17,,0.01175067014408626,0.00876764942792921,0.9749245103204589
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell3,RandomForest,True,440,76,17,,0.004208193904515063,0.0031214626189405323,0.9960932235910606
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell4,RandomForest,True,469,47,17,,0.0032834130297967803,0.0025318840431262707,0.997138781406147
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell5,RandomForest,True,471,45,17,,0.0022303591220056594,0.0018667671508414887,0.9980301226036176
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell6,RandomForest,True,470,46,17,,0.004204675663505649,0.0027443607715532527,0.9943317835496793
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell7,RandomForest,True,439,77,17,,0.008317062251435343,0.0072618084958427686,0.9785609944937723
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell8,RandomForest,True,440,76,17,,0.008443132404797393,0.006061716956267535,0.9842430934077528
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell1,HistGB,True,438,78,17,,0.00527314548743635,0.004156930698246579,0.9941182937582146
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell2,HistGB,True,445,71,17,,0.009264070436513854,0.006734759109111597,0.9844142448552216
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell3,HistGB,True,440,76,17,,0.0039464533355586095,0.00263397528065048,0.9965640960521244
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell4,HistGB,True,469,47,17,,0.003690543135277334,0.002864780266124682,0.9963852307798908
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell5,HistGB,True,471,45,17,,0.002054932167953421,0.0016608605129300599,0.9983278139938673
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell6,HistGB,True,470,46,17,,0.004340565080074468,0.0032504650459431305,0.9939594849863599
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell7,HistGB,True,439,77,17,,0.009113385499918789,0.008009135200142726,0.9742590711239902
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell8,HistGB,True,440,76,17,,0.008906293089564922,0.006644899077624307,0.9824669397021395
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell1,XGBoost,True,438,78,17,,0.005462900618628657,0.00416133034035948,0.993687368729732
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell2,XGBoost,True,445,71,17,,0.009503988625832722,0.006685844663621532,0.9835965209597586
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell3,XGBoost,True,440,76,17,,0.004145623095295779,0.0028439914829752992,0.9962085380590324
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell4,XGBoost,True,469,47,17,,0.003161002478067237,0.002465708166930098,0.9973481455924388
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell5,XGBoost,True,471,45,17,,0.001971773070745345,0.0016324029992757,0.9984604157296101
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell6,XGBoost,True,470,46,17,,0.005675148697612599,0.003773129576575923,0.9896739098054146
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell7,XGBoost,True,439,77,17,,0.009454194673415461,0.008598276397641026,0.972297828534897
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell8,XGBoost,True,440,76,17,,0.008677361025214995,0.006773794882832089,0.9833567133051722
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell1,LightGBM,True,438,78,17,,0.005244706300383198,0.004073873285234931,0.9941815652460348
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell2,LightGBM,True,445,71,17,,0.008638488423580453,0.006202797303861808,0.9864481163785352
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell3,LightGBM,True,440,76,17,,0.0039061106312811393,0.0025774677756227153,0.9966339842046612
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell4,LightGBM,True,469,47,17,,0.004140352450943437,0.003141049547126101,0.9954503851914247
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell5,LightGBM,True,471,45,17,,0.002060684071804241,0.001630920813347081,0.998318439753324
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell6,LightGBM,True,470,46,17,,0.004932610427151427,0.0035984384452109656,0.9921992733993334
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell7,LightGBM,True,439,77,17,,0.009479306585286834,0.008208673582731828,0.9721504699497415
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell8,LightGBM,True,440,76,17,,0.008926146506383407,0.006925442002173874,0.9823886851188951
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell1,CatBoost,True,438,78,17,,0.004898704285009624,0.004070004784854746,0.9949239455758307
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell2,CatBoost,True,445,71,17,,0.011719563788660877,0.007783649905384645,0.9750570941932274
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell3,CatBoost,True,440,76,17,,0.0024813250962325323,0.0019031426379189787,0.9986417040469996
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell4,CatBoost,True,469,47,17,,0.0049480527129665,0.004543637777701912,0.9935021655941115
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell5,CatBoost,True,471,45,17,,0.0034552735732955543,0.002845242464705754,0.9952722502477706
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell6,CatBoost,True,470,46,17,,0.0056103530056119035,0.003828928385757329,0.989908358828132
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell7,CatBoost,True,439,77,17,,0.009590873780233804,0.008848678614313986,0.9714910591642384
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell8,CatBoost,True,440,76,17,,0.010272478259319132,0.009723348442851498,0.9766753990537085
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell1,MAW-GME,True,438,78,17,7.0,0.005157886531157746,0.004393004998461562,0.9943726051317937
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell2,MAW-GME,True,445,71,17,7.0,0.00991295647238204,0.007175223562894014,0.9821544248024672
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell3,MAW-GME,True,440,76,17,7.0,0.003185719345172227,0.0020002533737755778,0.9977610618515941
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell4,MAW-GME,True,469,47,17,7.0,0.003377237313585358,0.002565245159023247,0.9969729251348421
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell5,MAW-GME,True,471,45,17,7.0,0.0012872565192300958,0.0010518769685421525,0.9993438248136096
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell6,MAW-GME,True,470,46,17,7.0,0.004110007412919471,0.002666672912796795,0.9945841499166169
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell7,MAW-GME,True,439,77,17,7.0,0.008557915303341811,0.007797829752774889,0.9773013149140226
StructuredWindowAblation,only_very_narrow_window,Only very-narrow partial-window features are available.,Cell8,MAW-GME,True,440,76,17,7.0,0.008085879471517917,0.006629169311527397,0.9855483216299362
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell1,Ridge,True,438,78,47,,0.008782644144947567,0.008642685891557648,0.9836839737523452
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell2,Ridge,True,445,71,47,,0.004516435989426245,0.0035968658677595308,0.9962956170967435
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell3,Ridge,True,440,76,47,,0.002944966344961307,0.0025442946927345974,0.9980866794206692
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell4,Ridge,True,469,47,47,,0.00460324226810181,0.00389706439261749,0.9943762284701481
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell5,Ridge,True,471,45,47,,0.002225647843739613,0.001853227434407878,0.9980384359183082
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell6,Ridge,True,470,46,47,,0.002717717245802792,0.0014652262879592368,0.9976319549276214
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell7,Ridge,True,439,77,47,,0.008003124395969029,0.0075842686620294685,0.9801489324882499
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell8,Ridge,True,440,76,47,,0.005551761721760741,0.005311305837784475,0.9931872038071909
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell1,ExtraTrees,True,438,78,47,,0.006621159011242077,0.005978607067263206,0.9907267523472635
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell2,ExtraTrees,True,445,71,47,,0.008542427111915307,0.005293033761353422,0.9867478386169871
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell3,ExtraTrees,True,440,76,47,,0.0044712981551265196,0.0036032462478666994,0.9955894339360923
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell4,ExtraTrees,True,469,47,47,,0.002553973999988335,0.0021619420212319316,0.998268856985737
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell5,ExtraTrees,True,471,45,47,,0.002886548741289433,0.00246423506854888,0.9967005056132594
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell6,ExtraTrees,True,470,46,47,,0.004662065793411561,0.0028828944240170996,0.9930315173969405
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell7,ExtraTrees,True,439,77,47,,0.008449072725540968,0.007236296102900199,0.9778750229809967
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell8,ExtraTrees,True,440,76,47,,0.008307893703197978,0.007872009344776512,0.9847438263557673
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell1,RandomForest,True,438,78,47,,0.007606470456007381,0.006664093506770479,0.9877614437541493
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell2,RandomForest,True,445,71,47,,0.008596673610191658,0.0054386064186311076,0.9865789952935179
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell3,RandomForest,True,440,76,47,,0.004658380707782762,0.003940435452896452,0.9952126296283498
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell4,RandomForest,True,469,47,47,,0.0026939336676954,0.0022849071222142735,0.9980739223134903
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell5,RandomForest,True,471,45,47,,0.002452509228478235,0.0019787103134302603,0.9976181692167829
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell6,RandomForest,True,470,46,47,,0.004198134638055306,0.0029361638955510937,0.9943494054127333
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell7,RandomForest,True,439,77,47,,0.00908793754773313,0.00817905022382054,0.9744026268531987
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell8,RandomForest,True,440,76,47,,0.007663857966323312,0.0069388943745695405,0.9870174903082625
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell1,HistGB,True,438,78,47,,0.007005532055848147,0.005991071105881947,0.9896188355255557
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell2,HistGB,True,445,71,47,,0.007702860329858032,0.004984567585850374,0.9892247290717189
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell3,HistGB,True,440,76,47,,0.00496630559760459,0.0037118222141996177,0.9945588092555282
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell4,HistGB,True,469,47,47,,0.0030774943229952157,0.0026995954529022313,0.9974864095074006
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell5,HistGB,True,471,45,47,,0.002335651829844278,0.001921767019945797,0.997839741058632
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell6,HistGB,True,470,46,47,,0.004364447398662184,0.003060325575468889,0.993892830818749
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell7,HistGB,True,439,77,47,,0.008792262934838597,0.007731792182335069,0.9760411446111604
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell8,HistGB,True,440,76,47,,0.008098827425315456,0.007364839434178263,0.9855020015030395
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell1,XGBoost,True,438,78,47,,0.006220370232349475,0.005495488178832293,0.9918154220115786
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell2,XGBoost,True,445,71,47,,0.009721728328449437,0.005907177351112086,0.9828362921530466
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell3,XGBoost,True,440,76,47,,0.0035147981115082826,0.0029430022520529767,0.9972746151374438
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell4,XGBoost,True,469,47,47,,0.002430075943244863,0.0019436930839076484,0.9984327448835092
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell5,XGBoost,True,471,45,47,,0.0021229230579971744,0.001723601132626556,0.9982153292260592
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell6,XGBoost,True,470,46,47,,0.004036814158744312,0.0028876809419625645,0.9947753291363405
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell7,XGBoost,True,439,77,47,,0.009015948218583274,0.008100876411076686,0.9748065555038182
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell8,XGBoost,True,440,76,47,,0.008471068109053915,0.007804184514335147,0.9841386514846897
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell1,LightGBM,True,438,78,47,,0.006404489431748252,0.005491601447700227,0.9913237341808705
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell2,LightGBM,True,445,71,47,,0.009945457506940604,0.005881886281749582,0.9820372144700257
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell3,LightGBM,True,440,76,47,,0.004837663340708193,0.0036162208649989165,0.9948370448242493
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell4,LightGBM,True,469,47,47,,0.00274834005913552,0.002288682377838881,0.9979953390053666
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell5,LightGBM,True,471,45,47,,0.002530691756807876,0.002056439256223413,0.9974638898960795
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell6,LightGBM,True,470,46,47,,0.004462592736554327,0.0030643967073440003,0.9936150730597557
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell7,LightGBM,True,439,77,47,,0.008463974440916107,0.007405246794287707,0.9777969100640757
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell8,LightGBM,True,440,76,47,,0.008115702373250228,0.0074715704206326766,0.9854415216730869
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell1,CatBoost,True,438,78,47,,0.006554144273867295,0.0060035823582691656,0.9909135170339607
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell2,CatBoost,True,445,71,47,,0.011778093006167967,0.0077352864021476946,0.9748073350324389
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell3,CatBoost,True,440,76,47,,0.0035488058639949324,0.002847868849418466,0.9972216205709277
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell4,CatBoost,True,469,47,47,,0.002778249094965167,0.0021937867566963285,0.9979514698172036
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell5,CatBoost,True,471,45,47,,0.003078970146722621,0.002665052217608066,0.9962459456190462
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell6,CatBoost,True,470,46,47,,0.004173987045525974,0.0029142970428790026,0.9944142226915749
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell7,CatBoost,True,439,77,47,,0.010051950376004133,0.008791639900526659,0.9686840635216427
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell8,CatBoost,True,440,76,47,,0.010008886875516423,0.009859607569362782,0.9778570580199272
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell1,MAW-GME,True,438,78,47,28.0,0.006369549546737197,0.0060155278774392884,0.9914181432098746
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell2,MAW-GME,True,445,71,47,28.0,0.011511038744704712,0.007058275232958976,0.9759368109165566
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell3,MAW-GME,True,440,76,47,28.0,0.0024655100883386525,0.002066038533402278,0.998658963376688
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell4,MAW-GME,True,469,47,47,28.0,0.0029049346810786567,0.002566406497999041,0.9977603881996243
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell5,MAW-GME,True,471,45,47,28.0,0.0021643810287285408,0.0018990950445561328,0.9981449439315924
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell6,MAW-GME,True,470,46,47,28.0,0.003594196964048719,0.0019089765116893087,0.9958582377086509
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell7,MAW-GME,True,439,77,47,28.0,0.009968916183609731,0.008909525529385568,0.9691992975863167
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell8,MAW-GME,True,440,76,47,28.0,0.008736865583310367,0.008453037193229257,0.9831276696917574
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell1,Ridge,True,438,78,39,,0.006673229562324969,0.005660318568059166,0.99058032426825
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell2,Ridge,True,445,71,39,,0.0033107022128635337,0.002946340719232525,0.9980094898775479
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed from the all-window feature set.",Cell3,Ridge,True,440,76,39,,0.002901713588481182,0.0024105452327002137,0.9981424686266688
