dataset,test_cell,availability_prob,seed,paper_pmax_window,paper_gpr_ekf_rmse,paper_gpr_ekf_mae,RMSE,MAE,R2,n_updates,n_prediction_only,mean_update_time_ms,median_update_time_ms,p95_update_time_ms
Dataset 2,Cell4,0.4,42,very_narrow_38_39,0.0045,0.0034,0.015906700220238244,0.00853226886378282,0.9328478074968682,16,31,1.3885604680968329,1.0388400000920228,2.170011000180238
Dataset 2,Cell4,0.4,43,very_narrow_38_39,0.0045,0.0034,0.016243087819472424,0.009398721303951772,0.9299775682705161,20,27,1.415757255375517,1.03408999984822,2.0431580001513794
Dataset 2,Cell4,0.4,44,very_narrow_38_39,0.0045,0.0034,0.01447472027922347,0.009057417412160033,0.9443941653737128,19,28,1.339524617030312,1.008329999876878,1.958934300182591
Dataset 2,Cell4,0.4,45,very_narrow_38_39,0.0045,0.0034,0.01745506809436538,0.011506660017770062,0.9191382569224517,16,31,1.2864078936082537,0.9918189998643356,1.9585212998663335
Dataset 2,Cell4,0.4,46,very_narrow_38_39,0.0045,0.0034,0.015614430357302924,0.008994847309745065,0.9352928466953199,17,30,1.2644144042477568,0.955080000039743,1.986732299747018
Dataset 2,Cell4,0.4,47,very_narrow_38_39,0.0045,0.0034,0.013202802382446099,0.007310060255853516,0.9537371642649981,13,34,1.1927086383404961,0.9537099999761267,1.9829780000236494
Dataset 2,Cell4,0.4,48,very_narrow_38_39,0.0045,0.0034,0.01385357095183221,0.007697379255912827,0.9490641602270334,21,26,1.3731591488880093,1.063019999946846,1.9606989998010247
Dataset 2,Cell4,0.4,49,very_narrow_38_39,0.0045,0.0034,0.0138910741092809,0.007531406406204356,0.9487880089788722,18,29,1.3048138936279972,1.010980000046402,1.9585690001349576
Dataset 2,Cell4,0.4,50,very_narrow_38_39,0.0045,0.0034,0.017564497876826537,0.009295177847492748,0.9181211975667358,19,28,1.361630829764026,1.0243399997307279,2.015276999964044
Dataset 2,Cell4,0.4,51,very_narrow_38_39,0.0045,0.0034,0.01644847887465603,0.009504718360700165,0.9281955290251762,19,28,1.275275553190171,0.9596290001354646,1.9240029999764374
Dataset 2,Cell5,1.0,42,very_narrow_38_39,0.0045,0.0034,0.02602034713957931,0.005679817319994415,0.8356567584399226,46,0,2.3164193695838944,2.330519999986791,2.417115000071135
Dataset 2,Cell5,0.8,42,very_narrow_38_39,0.0045,0.0034,0.027170974352912988,0.0063318888338055445,0.820800785563071,35,11,1.6648652391248344,1.8723700000009558,1.9799949998287047
Dataset 2,Cell5,0.8,43,very_narrow_38_39,0.0045,0.0034,0.026041831212685104,0.00587803160056038,0.8353852616909035,38,8,1.7396015216985214,1.8817345001025387,2.03220499975032
Dataset 2,Cell5,0.8,44,very_narrow_38_39,0.0045,0.0034,0.02761719386530517,0.006257022462634376,0.8148666014811786,34,12,1.6352093043580047,1.8561695001153566,1.940727249802876
Dataset 2,Cell5,0.8,45,very_narrow_38_39,0.0045,0.0034,0.025922757651927,0.005839874513378891,0.8368871876128703,39,7,1.749558739121589,1.889234999907785,1.985224999998536
Dataset 2,Cell5,0.8,46,very_narrow_38_39,0.0045,0.0034,0.02779021784971495,0.006365933101499804,0.8125395829149417,39,7,1.7941301956773754,1.8874395002512756,2.224576749881635
Dataset 2,Cell5,0.8,47,very_narrow_38_39,0.0045,0.0034,0.025936116396618445,0.006655239061278339,0.8367190308224476,34,12,1.6019484348223911,1.8223849999685626,1.9476200001236066
Dataset 2,Cell5,0.8,48,very_narrow_38_39,0.0045,0.0034,0.027747686151265813,0.005894846201667284,0.8131129435704273,39,7,1.7058929130321896,1.8382600001132232,1.9582224999794562
Dataset 2,Cell5,0.8,49,very_narrow_38_39,0.0045,0.0034,0.0258321639103791,0.005841082778365097,0.8380252747835167,37,9,1.6381917609341263,1.798490000055608,1.9258015000787054
Dataset 2,Cell5,0.8,50,very_narrow_38_39,0.0045,0.0034,0.025327612293759783,0.006006655182913854,0.8442908350902968,38,8,1.7422901738803416,1.7828594998263725,2.173480000124073
Dataset 2,Cell5,0.8,51,very_narrow_38_39,0.0045,0.0034,0.025501129200548412,0.005517851727658396,0.8421500314707819,38,8,1.6451244782926906,1.7942500001026929,1.8830650000154492
Dataset 2,Cell5,0.6,42,very_narrow_38_39,0.0045,0.0034,0.027462347957127375,0.006228466073830591,0.8169368178060852,23,23,1.3481931522145043,1.3947300001291296,1.9154849999267753
Dataset 2,Cell5,0.6,43,very_narrow_38_39,0.0045,0.0034,0.02603697530655614,0.005758203385829545,0.8354466459448874,35,11,1.5714820435040684,1.754899499928797,1.9270375000814965
Dataset 2,Cell5,0.6,44,very_narrow_38_39,0.0045,0.0034,0.028053656105504476,0.006367700321825253,0.8089686634397198,25,21,1.3693116521588546,1.7249299999093637,1.873550000141222
Dataset 2,Cell5,0.6,45,very_narrow_38_39,0.0045,0.0034,0.02566677577211589,0.005490187841250573,0.8400926929223631,26,20,1.4011284347658226,1.7424499999378895,1.8770050002103744
