experiment,scenario,description,test_cell,model,exclude_outliers,n_train,n_test,n_features,n_experts,RMSE,MAE,R2
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,LightGBM,True,42,11,49,,0.035440134204618085,0.02924828728442295,0.6951958041142433
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,LightGBM,True,39,14,49,,0.09904830578969133,0.08459634168825605,-1.3056696568385888
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,LightGBM,True,44,9,49,,0.044028740741068384,0.03252598895210411,0.4294412100900209
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,CatBoost,True,44,9,49,,0.014237678908179615,0.012567601947220508,0.9470910049738237
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,CatBoost,True,43,10,49,,0.027399967879136712,0.025255014285299936,0.7387211496540977
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,CatBoost,True,42,11,49,,0.010718713629790754,0.008725561736929439,0.9721185367853544
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,CatBoost,True,39,14,49,,0.009522519111457272,0.008142962800189415,0.9786888597440027
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,CatBoost,True,44,9,49,,0.019660413491167362,0.014660745128357862,0.8862338224065764
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell01,MAW-GME,True,44,9,49,28.0,0.009504698787567713,0.008742282064865036,0.9764208665646724
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell03,MAW-GME,True,43,10,49,28.0,0.022402464498047333,0.020809025601129228,0.8253390795340134
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell10,MAW-GME,True,42,11,49,28.0,0.007561959239130843,0.007221176755086439,0.9861228945103021
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell11,MAW-GME,True,39,14,49,28.0,0.013481212330303994,0.011599641518646755,0.9572869209678223
StructuredWindowAblation,pmax_features_missing,All pmax-related features are removed from the all-window feature set.,Cell12,MAW-GME,True,44,9,49,28.0,0.013371630410343859,0.011432300827749979,0.9473744557850297
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,Ridge,True,44,9,41,,0.015294843442825112,0.012803588991367429,0.9389421938786797
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,Ridge,True,43,10,41,,0.019319681750018997,0.019005531667533205,0.8701015152203622
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,Ridge,True,42,11,41,,0.010025247192856516,0.009788637435013186,0.9756095167440402
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,Ridge,True,39,14,41,,0.003060548085172985,0.0026772214337052774,0.9977985876636385
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,Ridge,True,44,9,41,,0.01604213356926023,0.015469994488687085,0.9242553213269591
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,ExtraTrees,True,44,9,41,,0.010315288159322372,0.009202660596679698,0.9722275717904565
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,ExtraTrees,True,43,10,41,,0.01852878375650203,0.018270148567414803,0.8805192404680644
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,ExtraTrees,True,42,11,41,,0.005310334999609943,0.004506898607665783,0.9931565663036146
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,ExtraTrees,True,39,14,41,,0.0048117886122625315,0.003634403466002364,0.9945585322267982
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,ExtraTrees,True,44,9,41,,0.012310026269264926,0.011565236862219627,0.9553988731920238
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,RandomForest,True,44,9,41,,0.010655066147542469,0.009682609745235913,0.9703678322171999
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,RandomForest,True,43,10,41,,0.018165716560793202,0.017019251992096418,0.8851557604731459
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,RandomForest,True,42,11,41,,0.006067212271428233,0.005347082187238097,0.991066768164318
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,RandomForest,True,39,14,41,,0.012235726191023756,0.008062741848012176,0.9648146009290558
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,RandomForest,True,44,9,41,,0.012377419765403384,0.011806636896654276,0.9549091823052905
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,HistGB,True,44,9,41,,0.03202012227522834,0.030075765113928385,0.732393230262155
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,HistGB,True,43,10,41,,0.040539002035727904,0.03213385554270576,0.4280602836604739
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,HistGB,True,42,11,41,,0.034106403872171884,0.027438231762635056,0.717705714711653
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,HistGB,True,39,14,41,,0.09904830715960289,0.0845963427285028,-1.3056697206168337
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,HistGB,True,44,9,41,,0.044642579841310384,0.033153808672700964,0.41342109629821633
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,XGBoost,True,44,9,41,,0.008688547353723574,0.0071699901088101425,0.9802964051654129
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,XGBoost,True,43,10,41,,0.025710356821267058,0.02372709433557708,0.7699509960953101
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,XGBoost,True,42,11,41,,0.007700435692122413,0.006453630881765416,0.9856099990636837
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,XGBoost,True,39,14,41,,0.012092090682950576,0.01024458784640587,0.9656358368446828
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,XGBoost,True,44,9,41,,0.012318125949611429,0.00978507482326522,0.955340161096609
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,LightGBM,True,44,9,41,,0.0313201651352324,0.028559670509170312,0.7439650750888689
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,LightGBM,True,43,10,41,,0.04085421101049669,0.032785703199652606,0.41913152845490353
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,LightGBM,True,42,11,41,,0.03724812990311074,0.0315829489778874,0.6633030579828614
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,LightGBM,True,39,14,41,,0.09904830578969133,0.08459634168825605,-1.3056696568385888
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,LightGBM,True,44,9,41,,0.046832967454119495,0.03707927487731292,0.3544480091783587
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,CatBoost,True,44,9,41,,0.01149956849618551,0.00960296272391529,0.9654844965470587
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,CatBoost,True,43,10,41,,0.019833141869288543,0.017030590025642132,0.8631051261230877
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,CatBoost,True,42,11,41,,0.01608097561007435,0.011560082862021835,0.9372440350146862
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,CatBoost,True,39,14,41,,0.030378324946849212,0.023485709238588583,0.7831144450466312
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,CatBoost,True,44,9,41,,0.02177669994041342,0.015808315990664196,0.860423595841258
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell01,MAW-GME,True,44,9,41,28.0,0.010002371401039288,0.008711530200288968,0.9738869814934612
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell03,MAW-GME,True,43,10,41,28.0,0.01981110825892372,0.017468247821152506,0.8634091236299353
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell10,MAW-GME,True,42,11,41,28.0,0.006676295828279521,0.006180171670273193,0.9891831359898109
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell11,MAW-GME,True,39,14,41,28.0,0.013015573053749258,0.009620489543879214,0.9601865722728539
StructuredWindowAblation,ica_shape_features_missing,"ICA-shape/DVA features such as ic_std, peak_width, and DVA are removed.",Cell12,MAW-GME,True,44,9,41,28.0,0.013868192588852917,0.01242345761290347,0.9433933309992377
