dataset,protocol,test_cell,row_index,cycle_number,stress_scenario,scenario_family,allowed_windows,removed_feature_group,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,6,36.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.9050143573959274,0.871810466044428,0.03320389135149937,0.771210000038991,79.98898499999996,80.76019500003895,1957.451171875,3,0.006208859790695276
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,7,55.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.8797385130406137,0.8554499140469991,0.024288598993614574,0.7385299998077244,68.50028500002736,69.23881499983509,1957.451171875,3,0.006208859790695276
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,8,79.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.8484179969816661,0.8401057268257226,0.00831227015594349,0.7446099998560385,81.83347600015622,82.57808600001226,1957.451171875,3,0.006208859790695276
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,9,104.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.8165193640926967,0.8252884090030979,0.008769044910401202,0.9509300000445364,78.65542600006847,79.60635600011301,1957.451171875,3,0.006208859790695276
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,0,0.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,1.0,0.9191237749100833,0.08087622508991665,1.087439999992057,86.86349599997811,87.95093599997017,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,1,5.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.97194358409899,0.9085100402690246,0.06343354382996536,1.162750000048618,91.82915600013075,92.99190600017937,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,2,10.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.9566403291558552,0.8994178972661608,0.057222431889694336,1.0250200000427867,98.90236699993693,99.92738699997972,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,3,15.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.9447874668454788,0.8944018885643792,0.050385578281099574,1.2861299999258335,81.99721500000123,83.28334499992707,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,4,23.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.929238839269484,0.8843568432856657,0.04488199598381837,1.0138099999039696,73.55222600017441,74.56603600007838,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,5,28.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.9179919186759256,0.8783392117600581,0.03965270691586742,1.0615200001211633,81.22305500000948,82.28457500013064,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,6,36.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.9050143573959274,0.8725557190681428,0.03245863832778462,1.0717100001329527,103.46704700009468,104.53875700022763,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,7,55.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.8797385130406137,0.8554256586491598,0.02431285439145392,1.1676400001761067,86.23508599998786,87.40272600016397,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,8,79.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.8484179969816661,0.8386194503403397,0.0097985466413264,1.054690000046321,81.6101160000926,82.66480600013892,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell03,9,104.0,icdva_shape_features_removed,feature_group_unavailability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,icdva_shape,Fast-MAW-GME-K5-latency-aware,Fast-MAW-GME-K5-latency-aware,adaptive_windows,Fast-MAW-GME-K5-latency-aware,adaptive_windows,measurement_update,0.631578947368421,0.8165193640926967,0.8238474539571684,0.007328089864471754,1.0273699999743258,69.23479499982932,70.26216499980364,1962.0927734375,5,0.0066139792461951865
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,0,0.0,all_windows_available,consolidated_window_availability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,1.0,0.9975870521110759,0.0024129478889240996,0.34595000010995136,77.41161500007365,77.7575650001836,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,1,41.0,all_windows_available,consolidated_window_availability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.9310613545508472,0.9198977870295499,0.011163567521297213,0.4776499999934458,81.66177600014635,82.13942600013979,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,2,82.0,all_windows_available,consolidated_window_availability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.9089859115233752,0.9014794974282908,0.007506414095084346,0.5630900000141992,87.7202760000273,88.2833660000415,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,3,123.0,all_windows_available,consolidated_window_availability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.8865421152322174,0.878197586240272,0.008344528991945377,0.4188509999494272,77.47943499998655,77.89828599993598,1868.14453125,1,0.012092062021428374
Dataset 1,BMS-3B_structured_missing_fast_pruned,Cell10,4,164.0,all_windows_available,consolidated_window_availability,full_32_42;medium_35_40;narrow_36_385;very_narrow_365_38,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,full_32_42,measurement_update,1.0,0.873160251745968,0.8729130563634461,0.0002471953825219364,0.5796000000373169,84.56613599992124,85.14573599995856,1868.14453125,1,0.012092062021428374
