experiment,window,test_cell,model,exclude_outliers,n_train,n_test,n_features,RMSE,MAE,R2,n_val,seq_len,n_experts
MultiHI-Tabular,paper_335_350,Cell55,CatBoost,True,231.0,57.0,17,0.008277201869713693,0.00640608868154384,0.9747882646622038,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,Ridge,True,231.0,57.0,17,0.0069959446013286,0.006200375067649522,0.9836633979440274,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,ElasticNet,True,231.0,57.0,17,0.003290441169236174,0.002800663213347127,0.9963860905451855,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,SVR-RBF,True,231.0,57.0,17,0.01686296840618003,0.013462666966716438,0.9050845176122428,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,KNN,True,231.0,57.0,17,0.01245783402131695,0.009440161059295456,0.9481970982698161,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,RandomForest,True,231.0,57.0,17,0.00398151628319857,0.002265446196652424,0.9947086559721826,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,ExtraTrees,True,231.0,57.0,17,0.004053457755315115,0.002368994250205801,0.9945157112937452,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,HistGB,True,231.0,57.0,17,0.005023989046397492,0.003272924423174097,0.991575068580353,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,XGBoost,True,231.0,57.0,17,0.004487587159078803,0.0027258365673429943,0.9932780573954976,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,LightGBM,True,231.0,57.0,17,0.004755722622397336,0.0030908785925573977,0.9924507807349416,,,
MultiHI-Tabular,very_narrow_335_340,Cell51,CatBoost,True,231.0,57.0,17,0.004927151720114244,0.0032859173311632,0.9918967194028089,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,Ridge,True,230.0,58.0,17,0.005691538104194287,0.004992137182189016,0.9886946084622107,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,ElasticNet,True,230.0,58.0,17,0.005153603067010177,0.004370614323253736,0.9907306721281559,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,SVR-RBF,True,230.0,58.0,17,0.004417689674268702,0.002832141514016162,0.993188908376867,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,KNN,True,230.0,58.0,17,0.008678354722272264,0.006653221046631925,0.97371541601794,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,RandomForest,True,230.0,58.0,17,0.0016811810582419817,0.0011472550129884287,0.9990135949461942,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,ExtraTrees,True,230.0,58.0,17,0.0018025023365894788,0.0012630924115624891,0.9988660915674356,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,HistGB,True,230.0,58.0,17,0.004689216342103767,0.002458437909367984,0.9923259106397169,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,XGBoost,True,230.0,58.0,17,0.0029595019040682016,0.002397332402477355,0.9969432243880252,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,LightGBM,True,230.0,58.0,17,0.005264139738738348,0.0031493633724555556,0.9903287829356624,,,
MultiHI-Tabular,very_narrow_335_340,Cell52,CatBoost,True,230.0,58.0,17,0.003916869687831306,0.003190236654223713,0.9946456771000167,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,Ridge,True,230.0,58.0,17,0.004726680793487669,0.0037755222537067573,0.9922822740769972,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,ElasticNet,True,230.0,58.0,17,0.004569384061327732,0.0035255794376745737,0.9927873953377336,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,SVR-RBF,True,230.0,58.0,17,0.004665905462376864,0.003199612744171048,0.9924794660938697,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,KNN,True,230.0,58.0,17,0.012085616712751476,0.00932493433944224,0.949543811920701,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,RandomForest,True,230.0,58.0,17,0.0015937182251926749,0.0011542731992562347,0.9991225954514098,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,ExtraTrees,True,230.0,58.0,17,0.0013926818682643044,0.001020026885072693,0.9993299909850537,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,HistGB,True,230.0,58.0,17,0.0039559312684312314,0.002139816571676133,0.9945940219479127,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,XGBoost,True,230.0,58.0,17,0.0012583845596354454,0.000864318957998776,0.999452979546752,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,LightGBM,True,230.0,58.0,17,0.003943358841501968,0.0021582205135699203,0.9946283290462631,,,
MultiHI-Tabular,very_narrow_335_340,Cell53,CatBoost,True,230.0,58.0,17,0.003349975446825328,0.002197597274720694,0.9961233191297115,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,Ridge,True,230.0,58.0,17,0.012850966649708428,0.004064588770857726,0.9414975783224375,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,ElasticNet,True,230.0,58.0,17,0.012880294154806482,0.004135810394417827,0.9412302540235606,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,SVR-RBF,True,230.0,58.0,17,0.020275460699772173,0.009968969221972919,0.8543723930689796,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,KNN,True,230.0,58.0,17,0.022330472129508203,0.012815916447287166,0.8233563371598244,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,RandomForest,True,230.0,58.0,17,0.00189636574346663,0.001274947004802763,0.9987260673929551,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,ExtraTrees,True,230.0,58.0,17,0.001902688097202013,0.001292973518608476,0.9987175588246389,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,HistGB,True,230.0,58.0,17,0.004997384386929623,0.002328360541220159,0.9911531683689778,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,XGBoost,True,230.0,58.0,17,0.0024702291199831835,0.001418899026995592,0.9978383930656975,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,LightGBM,True,230.0,58.0,17,0.005595386443033533,0.0028301408942127577,0.9889092115024616,,,
MultiHI-Tabular,very_narrow_335_340,Cell54,CatBoost,True,230.0,58.0,17,0.005231973865895324,0.002809591960349997,0.9903030895989003,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,Ridge,True,231.0,57.0,17,0.008001619313734295,0.007289321527238268,0.9764391249539339,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,ElasticNet,True,231.0,57.0,17,0.008144509340431743,0.007466902745945897,0.9755901283146375,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,SVR-RBF,True,231.0,57.0,17,0.005835668574974722,0.004707435159962905,0.9874681010835633,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,KNN,True,231.0,57.0,17,0.010747101740917413,0.007761000735336525,0.9574971193388504,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,RandomForest,True,231.0,57.0,17,0.0035774215783922333,0.0021408533703382495,0.9952904881979467,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,ExtraTrees,True,231.0,57.0,17,0.0038531655628276174,0.0025515682280511046,0.9945364995216628,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,HistGB,True,231.0,57.0,17,0.005665255619980708,0.003508982129133484,0.9881893264504135,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,XGBoost,True,231.0,57.0,17,0.005382451776298657,0.003495874529136381,0.9893390491768955,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,LightGBM,True,231.0,57.0,17,0.005774761298094133,0.0037748777657939624,0.9877283285465405,,,
MultiHI-Tabular,very_narrow_335_340,Cell55,CatBoost,True,231.0,57.0,17,0.006975639471723947,0.005498142454059701,0.982093788988963,,,
MultiHI-DeepSequence,full_27_36,Cell51,LSTM,True,162.0,53.0,17,0.05930346036238899,0.04354569629590004,-0.24675775109382436,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell51,GRU,True,162.0,53.0,17,0.09200653392130612,0.065589390786918,-2.0009540587354273,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell51,TCN,True,162.0,53.0,17,0.08725850865088829,0.07331268248558451,-1.6992156214523617,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell51,TransformerEncoder,True,162.0,53.0,17,0.12433687121956806,0.0920383503595168,-4.480521374175022,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell52,LSTM,True,161.0,54.0,17,0.02749961440483469,0.021338718696593383,0.7186448476525757,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell52,GRU,True,161.0,54.0,17,0.07349448727057678,0.050506574423589266,-1.0096072689157989,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell52,TCN,True,161.0,54.0,17,0.031246874487773357,0.024687721533276457,0.6367422990466562,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell52,TransformerEncoder,True,161.0,54.0,17,0.03841320879638085,0.022733111179895103,0.45101201730150464,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell53,LSTM,True,161.0,54.0,17,0.04650068348446408,0.031719321130244664,0.2063065812239505,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell53,GRU,True,161.0,54.0,17,0.06031011049430578,0.04505403830100495,-0.3351017180354121,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell53,TCN,True,161.0,54.0,17,0.05381522263328693,0.038193784008237947,-0.06302722928453575,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell53,TransformerEncoder,True,161.0,54.0,17,0.015388021548884767,0.012622119496323447,0.9130840106386614,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell54,LSTM,True,161.0,54.0,17,0.021780711955396295,0.015981369710396803,0.8208003876013265,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell54,GRU,True,161.0,54.0,17,0.061467858789104664,0.04909876343690139,-0.42721398462478355,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell54,TCN,True,161.0,54.0,17,0.10436095616450977,0.09351628282260639,-3.1140448479648493,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell54,TransformerEncoder,True,161.0,54.0,17,0.010581141422790544,0.008597987589151057,0.957708025590407,53.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell55,LSTM,True,161.0,53.0,17,0.04068176312856766,0.02973058063886068,0.34685924005840063,54.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell55,GRU,True,161.0,53.0,17,0.0647840789144781,0.04630493595822266,-0.6563184156193369,54.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell55,TCN,True,161.0,53.0,17,0.08893062665468189,0.0797913414708688,-2.121116350952475,54.0,5.0,
MultiHI-DeepSequence,full_27_36,Cell55,TransformerEncoder,True,161.0,53.0,17,0.023469188562366582,0.014318579002770008,0.782628099598669,54.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell51,LSTM,True,162.0,53.0,17,0.02699778514535903,0.022089686259269232,0.7416084661013235,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell51,GRU,True,162.0,53.0,17,0.06198839197838134,0.05262237265341124,-0.36220587077319033,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell51,TCN,True,162.0,53.0,17,0.08170288085600466,0.06762378914329427,-1.3664468058959627,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell51,TransformerEncoder,True,162.0,53.0,17,0.018146820206745854,0.01608483076649023,0.8832590886822996,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell52,LSTM,True,161.0,54.0,17,0.028184851166341004,0.017997721291588317,0.7044485082470198,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell52,GRU,True,161.0,54.0,17,0.130988319644625,0.10857814473954316,-5.383616754958917,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell52,TCN,True,161.0,54.0,17,0.07933195589920641,0.06173112977158851,-1.3415206255348253,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell52,TransformerEncoder,True,161.0,54.0,17,0.023138656940710017,0.019945101290465166,0.8008052176524348,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell53,LSTM,True,161.0,54.0,17,0.04098215769150157,0.0336571044619531,0.38351325032936245,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell53,GRU,True,161.0,54.0,17,0.05370390435488406,0.04596007505521452,-0.05863397524512304,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell53,TCN,True,161.0,54.0,17,0.06391265552554838,0.05637306600602306,-0.49936659770919056,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell53,TransformerEncoder,True,161.0,54.0,17,0.015099459161558615,0.013027792281698283,0.9163132137877816,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell54,LSTM,True,161.0,54.0,17,0.03740577877998444,0.033439384059778816,0.47146917064816085,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell54,GRU,True,161.0,54.0,17,0.08407793326364073,0.06909071084691358,-1.670281076632632,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell54,TCN,True,161.0,54.0,17,0.04373061167497507,0.03612627276821903,0.27762280560557206,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell54,TransformerEncoder,True,161.0,54.0,17,0.01734561760384244,0.01507052637172612,0.8863492101317835,53.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell55,LSTM,True,161.0,53.0,17,0.039155826560200606,0.029784039842720204,0.3949377668331897,54.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell55,GRU,True,161.0,53.0,17,0.14455486787467364,0.11573693502315607,-7.246557582530841,54.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell55,TCN,True,161.0,53.0,17,0.05067816300180396,0.03795021339794986,-0.013558877246789836,54.0,5.0,
MultiHI-DeepSequence,medium_32_35,Cell55,TransformerEncoder,True,161.0,53.0,17,0.050140187280288365,0.024211042915944312,0.007845841073860216,54.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell51,LSTM,True,162.0,53.0,17,0.08480207239829554,0.050189763173327635,-1.5493821334015894,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell51,GRU,True,162.0,53.0,17,0.10227448749492304,0.06353197510872409,-2.7081443354877224,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell51,TCN,True,162.0,53.0,17,0.07115322880364043,0.057654643692976335,-0.794780040548831,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell51,TransformerEncoder,True,162.0,53.0,17,0.03119494602624766,0.016869371222974845,0.6550227280134718,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell52,LSTM,True,161.0,54.0,17,0.0187451337087258,0.014827520372026441,0.8692689500229341,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell52,GRU,True,161.0,54.0,17,0.11027999794811391,0.09604674379566878,-3.5247559812893794,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell52,TCN,True,161.0,54.0,17,0.03443093460258322,0.029092759243107034,0.5589383609484497,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell52,TransformerEncoder,True,161.0,54.0,17,0.010498834902632898,0.009335506284002341,0.9589905564159797,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell53,LSTM,True,161.0,54.0,17,0.03378051551322011,0.029200162280604295,0.5811421566209565,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell53,GRU,True,161.0,54.0,17,0.10523941359439036,0.09583476982488191,-3.065284512214623,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell53,TCN,True,161.0,54.0,17,0.058015633109924344,0.04779643958390904,-0.2354471685129471,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell53,TransformerEncoder,True,161.0,54.0,17,0.020166704367545252,0.018647935359100018,0.8507191943862884,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell54,LSTM,True,161.0,54.0,17,0.04051759397388601,0.038357505365444196,0.3798736023539613,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell54,GRU,True,161.0,54.0,17,0.12465741184111338,0.10765004204278804,-4.86987880147088,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell54,TCN,True,161.0,54.0,17,0.04618139555248334,0.03311299282356574,0.19438595675286918,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell54,TransformerEncoder,True,161.0,54.0,17,0.01006831207317448,0.007971198430691984,0.9617081579067295,53.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell55,LSTM,True,161.0,53.0,17,0.026329299137352217,0.020644068781664325,0.7264190513742934,54.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell55,GRU,True,161.0,53.0,17,0.08928944312255355,0.0772691703820804,-2.1463532639075305,54.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell55,TCN,True,161.0,53.0,17,0.05617585836617853,0.05011243471096991,-0.24539376743369723,54.0,5.0,
MultiHI-DeepSequence,narrow_33_345,Cell55,TransformerEncoder,True,161.0,53.0,17,0.021111554402272102,0.015624178618620015,0.824107356849176,54.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell51,LSTM,True,162.0,53.0,17,0.11721325018215827,0.08273779125431652,-3.8705210380091613,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell51,GRU,True,162.0,53.0,17,0.1944060438700188,0.1592838424740984,-12.398048066750293,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell51,TCN,True,162.0,53.0,17,0.06276723172197152,0.052576413934554735,-0.3966511923265914,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell51,TransformerEncoder,True,162.0,53.0,17,0.016139962868150674,0.011417376210748235,0.9076520904421621,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell52,LSTM,True,161.0,54.0,17,0.06602029993427193,0.0476199227108493,-0.621648221668232,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell52,GRU,True,161.0,54.0,17,0.12518868932098276,0.10074668345099243,-4.830849731052138,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell52,TCN,True,161.0,54.0,17,0.04387671909780699,0.03392792948466625,0.2837412257155133,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell52,TransformerEncoder,True,161.0,54.0,17,0.015916209403914736,0.011472859494826222,0.9057500881182208,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell53,LSTM,True,161.0,54.0,17,0.03510363847311365,0.029543314625743645,0.5476877261288389,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell53,GRU,True,161.0,54.0,17,0.10436760020833961,0.09361428052479694,-2.998209084565951,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell53,TCN,True,161.0,54.0,17,0.06191480905343196,0.05278312918884273,-0.4070942303250218,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell53,TransformerEncoder,True,161.0,54.0,17,0.018829462551898806,0.0168200195457143,0.8698602539938453,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell54,LSTM,True,161.0,54.0,17,0.05461205856236574,0.050885885057604795,-0.1266007013192143,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell54,GRU,True,161.0,54.0,17,0.11472430536484748,0.09690571954402441,-3.971687196367361,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell54,TCN,True,161.0,54.0,17,0.06629698235658113,0.04649698998941771,-0.6602765917391862,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell54,TransformerEncoder,True,161.0,54.0,17,0.0225469718559611,0.013866348661178793,0.8079698734207892,53.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell55,LSTM,True,161.0,53.0,17,0.038928323499713785,0.031733024226292546,0.4019484022809794,54.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell55,GRU,True,161.0,53.0,17,0.06280456699128383,0.05226934951324051,-0.5566454445580609,54.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell55,TCN,True,161.0,53.0,17,0.06911282300473671,0.06171678123003218,-0.8850571394642388,54.0,5.0,
MultiHI-DeepSequence,paper_335_350,Cell55,TransformerEncoder,True,161.0,53.0,17,0.01980900536264824,0.01577319661398153,0.8451423755571893,54.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell51,LSTM,True,162.0,53.0,17,0.029704226878194007,0.025264862822409407,0.6872059285032456,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell51,GRU,True,162.0,53.0,17,0.06721672443795353,0.055891306270066464,-0.6016834800458293,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell51,TCN,True,162.0,53.0,17,0.04307428438066212,0.03457130286829204,0.34225410183852656,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell51,TransformerEncoder,True,162.0,53.0,17,0.01643890144261622,0.01198451060023213,0.9041995410007334,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell52,LSTM,True,161.0,54.0,17,0.023552908748278048,0.01916819426149468,0.7936089963027737,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell52,GRU,True,161.0,54.0,17,0.04397947268105881,0.033059266640965305,0.2803825272633951,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell52,TCN,True,161.0,54.0,17,0.0455705613032594,0.03584674146294102,0.22737204085164964,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell52,TransformerEncoder,True,161.0,54.0,17,0.015713086686689925,0.011886279171654968,0.9081403731312307,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell53,LSTM,True,161.0,54.0,17,0.04097248902447804,0.034351690501308714,0.3838041038284632,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell53,GRU,True,161.0,54.0,17,0.07677111523392459,0.0698275453574912,-1.163365031635025,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell53,TCN,True,161.0,54.0,17,0.03250267776753502,0.026055593317379503,0.6122316211436769,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell53,TransformerEncoder,True,161.0,54.0,17,0.018762763407556223,0.014454914407446041,0.8707806027114464,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell54,LSTM,True,161.0,54.0,17,0.07600473912659075,0.037933995280233994,-1.1820980848607632,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell54,GRU,True,161.0,54.0,17,0.06056584138391087,0.04561840110800222,-0.3856336844635482,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell54,TCN,True,161.0,54.0,17,0.08696902621388472,0.06562737237049504,-1.8570782654253977,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell54,TransformerEncoder,True,161.0,54.0,17,0.11381777343599589,0.044358803934627884,-3.893426771549999,53.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell55,LSTM,True,161.0,53.0,17,0.02563088141502665,0.02185897120219869,0.7407407046785285,54.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell55,GRU,True,161.0,53.0,17,0.07189712392206339,0.054805893554176546,-1.0400005721408005,54.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell55,TCN,True,161.0,53.0,17,0.09671099849157759,0.08163853614156091,-2.691126998881319,54.0,5.0,
MultiHI-DeepSequence,very_narrow_335_340,Cell55,TransformerEncoder,True,161.0,53.0,17,0.02775459434511629,0.022978120520174953,0.6959975931748332,54.0,5.0,
MAW-GME,adaptive_all_windows,Cell51,MAW-GME,False,,,85,0.004285053745999256,0.0026590922152022987,0.993871113855087,,,25.0
MAW-GME,adaptive_all_windows,Cell52,MAW-GME,False,,,85,0.0022821083671501407,0.0018959945974645267,0.9981823978035063,,,25.0
MAW-GME,adaptive_all_windows,Cell53,MAW-GME,False,,,85,0.001389361756406758,0.0008548801007680667,0.9993331817400269,,,25.0
MAW-GME,adaptive_all_windows,Cell54,MAW-GME,False,,,85,0.001727876347482412,0.0013703114513345363,0.998942385076708,,,25.0
MAW-GME,adaptive_all_windows,Cell55,MAW-GME,False,,,85,0.004976127081468487,0.003801454299071755,0.9908878980336164,,,25.0
MAW-GME,adaptive_all_windows,Cell51,MAW-GME,True,,,85,0.004285053745999276,0.0026590922152023395,0.993871113855087,,,25.0
MAW-GME,adaptive_all_windows,Cell52,MAW-GME,True,,,85,0.0022821083671502535,0.0018959945974646568,0.998182397803506,,,25.0
MAW-GME,adaptive_all_windows,Cell53,MAW-GME,True,,,85,0.0013893617564067447,0.0008548801007680878,0.999333181740027,,,25.0
MAW-GME,adaptive_all_windows,Cell54,MAW-GME,True,,,85,0.0017278763474825275,0.0013703114513346703,0.9989423850767079,,,25.0
MAW-GME,adaptive_all_windows,Cell55,MAW-GME,True,,,85,0.004976127081468706,0.0038014542990720004,0.9908878980336157,,,25.0
