scenario,scenario_description,exclude_outliers,test_cell,window,model_name,n_features,val_rmse,weight
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell51,very_narrow_335_340,XGBoost,13,0.0020483952733710677,0.25523283684705905
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell51,very_narrow_335_340,LightGBM,13,0.006911985355874011,0.07563956021623561
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell51,very_narrow_335_340,CatBoost,13,0.00691292896730553,0.07562923546810277
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell52,very_narrow_335_340,Ridge,13,0.0071518564994496,0.10399416975720603
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell52,very_narrow_335_340,ExtraTrees,13,0.0038222644061565066,0.19458373203835927
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell52,very_narrow_335_340,RandomForest,13,0.0035679610377196192,0.20845248208628608
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell52,very_narrow_335_340,HistGB,13,0.006379425906598354,0.11658592228434513
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell52,very_narrow_335_340,XGBoost,13,0.005449792371985601,0.13647328252632673
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell52,very_narrow_335_340,LightGBM,13,0.006378922456254986,0.11659512370213854
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell52,very_narrow_335_340,CatBoost,13,0.006031297498588192,0.1233152876053383
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell53,very_narrow_335_340,Ridge,13,0.007604793084529488,0.10319564932924362
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell53,very_narrow_335_340,ExtraTrees,13,0.00421345505853154,0.18625586813399717
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell53,very_narrow_335_340,RandomForest,13,0.003602989513883879,0.21781368254560024
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell53,very_narrow_335_340,HistGB,13,0.006261973024295185,0.1253249313011969
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell53,very_narrow_335_340,XGBoost,13,0.005513996839466052,0.14232528453030527
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell53,very_narrow_335_340,LightGBM,13,0.006748204908619947,0.11629484285193699
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell53,very_narrow_335_340,CatBoost,13,0.007213745478186484,0.10878974130771994
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell54,very_narrow_335_340,Ridge,13,0.009851451711937364,0.09849629285841136
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell54,very_narrow_335_340,ExtraTrees,13,0.005113599439722434,0.18975490195338005
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell54,very_narrow_335_340,RandomForest,13,0.0055041952605360345,0.1762892937186561
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell54,very_narrow_335_340,HistGB,13,0.007925703231346452,0.12242840859100389
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell54,very_narrow_335_340,XGBoost,13,0.005919824548857669,0.16391209076099109
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell54,very_narrow_335_340,LightGBM,13,0.00708945104356718,0.13686970728795628
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell54,very_narrow_335_340,CatBoost,13,0.008644430687943783,0.11224930482960117
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell55,very_narrow_335_340,Ridge,13,0.008990998518479905,0.07467590675568465
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell55,very_narrow_335_340,ExtraTrees,13,0.0026492454295913358,0.25343411823039697
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell55,very_narrow_335_340,RandomForest,13,0.002990919181455977,0.224482651721874
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell55,very_narrow_335_340,HistGB,13,0.006934890396387834,0.0968163456414296
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell55,very_narrow_335_340,XGBoost,13,0.004396218153176704,0.1527244925358142
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell55,very_narrow_335_340,LightGBM,13,0.007038669492977031,0.09538887435285054
only_very_narrow_window,Only very-narrow-window features are available.,True,Cell55,very_narrow_335_340,CatBoost,13,0.006551779300837867,0.10247761076195003
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,full_27_36,Ridge,10,0.018766000967614625,0.005686037015393147
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,full_27_36,ExtraTrees,10,0.0035138121825331035,0.030366998513341906
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,full_27_36,RandomForest,10,0.002706280727403886,0.03942822251602315
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,full_27_36,HistGB,10,0.006741544465403373,0.015827838155238583
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,full_27_36,XGBoost,10,0.0015764049740120756,0.06768790880079091
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,full_27_36,LightGBM,10,0.00702990073716455,0.015178604250125759
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,full_27_36,CatBoost,10,0.009797866571769107,0.010890546764038691
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,medium_32_35,Ridge,10,0.010831761475331035,0.009851041746601242
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,medium_32_35,ExtraTrees,10,0.0032456303986281286,0.03287617230739192
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,medium_32_35,RandomForest,10,0.0026976352554244657,0.03955458293805239
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,medium_32_35,HistGB,10,0.00704970908518324,0.015135955305991747
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,medium_32_35,XGBoost,10,0.0011778171288308013,0.0905941376125825
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,medium_32_35,LightGBM,10,0.006772031332487477,0.015756583244883476
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,medium_32_35,CatBoost,10,0.008485007998873029,0.012575604790384994
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,narrow_33_345,Ridge,10,0.010261458203180083,0.0103985346814272
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,narrow_33_345,ExtraTrees,10,0.0038705642748929486,0.02756806236358344
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,narrow_33_345,RandomForest,10,0.0036120928730478167,0.029540751397009842
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,narrow_33_345,HistGB,10,0.006281861440159277,0.016986058057632755
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,narrow_33_345,XGBoost,10,0.0013927834119116828,0.07661167268638451
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,narrow_33_345,LightGBM,10,0.005824649042543366,0.01831939555839437
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,narrow_33_345,CatBoost,10,0.008374111489118182,0.012742140549523696
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,paper_335_350,Ridge,10,0.011145183668895293,0.009574013351686067
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,paper_335_350,ExtraTrees,10,0.0034451868739687804,0.03097188256478648
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,paper_335_350,RandomForest,10,0.003058090885943402,0.034892319440342164
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,paper_335_350,HistGB,10,0.006918459904568931,0.01542309708143176
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,paper_335_350,XGBoost,10,0.0015928808564901272,0.06698778673904197
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,paper_335_350,LightGBM,10,0.007361371035100243,0.014495137866705674
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,paper_335_350,CatBoost,10,0.009628535153596135,0.011082072243622176
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,very_narrow_335_340,Ridge,10,0.008657093556657688,0.012325627422011183
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,very_narrow_335_340,ExtraTrees,10,0.0024019120614646927,0.04442451930686805
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,very_narrow_335_340,RandomForest,10,0.0021652052799262383,0.04928111951840909
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,very_narrow_335_340,HistGB,10,0.0070648993069857375,0.015103411573538825
pmax_features_missing,"All windows are available, but pmax, pmax_voltage, and pmax_norm features are removed.",True,Cell51,very_narrow_335_340,XGBoost,10,0.0015044609555232252,0.07092475438053301
