dataset,test_cell,deployment_model,expert_window,expert_model,expert_inner_rmse,expert_rank_score,expert_weight,expert_model_size_kb,n_features
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,ElasticNet,0.006363186545871166,0.006512774829537354,0.020012134323732444,2.2392578125,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,ElasticNet,0.006410846367765961,0.006561022493590074,0.019864971703402085,2.2255859375,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,HistGB,0.006012057305595552,0.006717609704327264,0.019401920705084154,454.212890625,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,CatBoost,0.006450654776614001,0.00713633877143419,0.018263502668476657,202.6875,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,HistGB,0.006435934649443883,0.007190835640920179,0.01812509005736217,455.486328125,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,ElasticNet,0.007023939786942919,0.0071925639279516685,0.018120734821197134,2.3212890625,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,LightGBM,0.006530556301156581,0.007329298743930344,0.01778267629102174,564.0703125,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,HistGB,0.006558254825732034,0.00733005514423638,0.017780841270251254,462.7138671875,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,HistGB,0.006571556035633874,0.00734264703562778,0.01775034898101095,454.615234375,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,CatBoost,0.006679705823648912,0.007389715395972197,0.017637289323539404,202.646484375,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,LightGBM,0.006604533298856286,0.007412897203850116,0.01758213360104861,563.916015625,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,HistGB,0.006635024822616192,0.007414679088872492,0.01757790829366895,457.52734375,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,LightGBM,0.00662873724457777,0.007440127142044109,0.01751778526954144,561.9326171875,18
Dataset 3,Cell53,MAW-GME-full-50experts,full_27_36,LightGBM,0.006660573987282289,0.007476389200174996,0.017432820444796174,578.845703125,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,CatBoost,0.006808186955660735,0.007531891173203171,0.01730435939520428,202.38671875,18
Dataset 3,Cell53,MAW-GME-full-50experts,medium_32_35,LightGBM,0.006724741870532916,0.007548829194678616,0.017265532020094555,563.96484375,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,Ridge,0.007443952957941134,0.007615118314831818,0.017115236860345263,2.1572265625,18
Dataset 3,Cell53,MAW-GME-full-50experts,paper_335_350,CatBoost,0.007084738940722953,0.007837864882471282,0.01662883457373766,202.86328125,18
Dataset 3,Cell53,MAW-GME-full-50experts,very_narrow_335_340,Ridge,0.007787727141596367,0.007970792345331565,0.016351518853883567,2.2392578125,18
Dataset 3,Cell53,MAW-GME-full-50experts,narrow_33_345,Ridge,0.008343495610010732,0.00853534494219651,0.015269982995777767,2.1572265625,18
